price,feature1,feature2
415.44298463184975,998.0990081935828,999.9020603897471
363.43037910250564,1000.7908273472093,998.1214371266075
591.8690919523219,999.5714735992697,1001.2979200719207
391.1246665610285,999.8195315649315,998.9070808006086
526.1019195960951,1000.5970628148461,1000.0026765680085
402.00959595271183,998.2222036006121,999.6273333293226
563.6778173748048,1001.2712576469577,1000.1579084532708
362.24018346241746,998.3097789964571,999.2808868756451
514.313498693531,1000.9733449412973,999.7052392397111
322.3143519655322,997.9681200276043,999.0098517849841
513.5197319995317,999.9057109898982,1000.1702286542267
340.05814211570635,1000.4055403859498,998.0812781355376
560.7947177823255,999.0180910263233,1001.113262595689
489.7945978379802,999.0461965946272,1000.4019180574707
381.0736788052949,999.0726456205012,999.0470901122699
558.3493927897489,999.4985940673366,1000.8654997933667
451.8041723989507,1000.5680009166787,999.154168456184
451.7914013389133,1001.0713979151019,998.8885109601989
442.17202785952793,998.5647247774085,999.8786532728392
488.78691774278343,999.941843574359,999.861749871003
433.09376956069445,1000.292604563503,999.1114137960055
518.0070965780235,999.5800505132947,1000.4313542745674
511.6945465433186,1000.115483793387,1000.0672862247467
334.8945962154536,997.2576222349628,999.3205747193982
490.78489309260766,1000.3940625193403,999.7071924454165
510.4635656667628,999.8540903537992,1000.09736758765
565.0254089166355,1000.7630442250752,1000.341619310644
542.3014050784392,1000.3996130629308,1000.2827164840421
655.4261980567373,999.2263647434235,1002.0300656339931
433.51753016010537,997.964100638909,1000.2415326800449
373.06190747893777,997.1439009593955,999.8076721238414
517.3219999764311,999.5008804666637,1000.3959068810698
609.9695553559047,1001.2669806993042,1000.7216554066928
401.2803369760671,998.4372626142729,999.5987880424889
540.7438188593637,1000.671364785388,1000.1756914054666
410.53824962836654,998.9044637158602,999.4918912857186
441.7417973978801,1000.3708107939786,999.1607168768546
448.7013865381404,998.0822159193332,1000.1898220023527
377.570426071083,998.1010403722291,999.4188002544158
450.85178617635995,1000.1588590116615,999.4560190237373
695.0806435129189,1000.4271255336054,1001.9764748846324
548.9485124900032,1001.4189893437275,999.9052178313427
479.7088766090232,999.7042389657813,999.9872332595025
345.01181992120416,1000.4902137521117,997.9974461739451
576.8525516722201,999.1020792472431,1001.20842433633
337.95129475852843,1000.925944404718,997.7883908880642
466.8394785961299,999.3720607753008,999.9054050105342
429.91541294796457,999.2121010361734,999.5509448605941
567.8818928320967,998.7041887131769,1001.3370924477181
422.7785260527181,998.9685854160803,999.5992828611506
559.7847254049152,1000.9453409903414,1000.366972632075
503.7568725115727,1000.4145976653717,999.8485481361763
355.3522887850328,998.9679268580348,998.7981665611792
622.3714738337385,1000.3429517351826,1001.2164785724023
450.9760715027984,999.6291171713908,999.5479968397257
591.7141350896221,1001.7555607081396,1000.2517907613272
522.429934159432,1000.9860585113478,999.9286447391409
474.0863463936184,1001.2307077313791,999.1058256369648
423.0524338603942,1000.4144115002487,998.9609644700598
466.7044580592094,999.1000423798987,1000.0023007633669
481.9254704456524,1000.2642724176828,999.6739062415502
362.9186760609314,999.1903166525227,998.9248684495635
566.0576393534825,1000.0219777536565,1000.7131281082836
457.05958811253674,999.7860919740403,999.6122661244484
580.8806048404939,1000.4470499913753,1000.778594314143
497.33921896957924,999.4340661733439,1000.1063481930573
519.1723751776766,999.8299345738697,1000.3474227735018
640.4048525816643,1000.7620213585361,1001.2186853164172
477.2583976324784,1000.7577317191162,999.4224862624432
506.50370547860365,999.0898242819983,1000.49993229594
634.2482933047978,1000.9247563552659,1001.0641147463556
311.8713776455462,998.4569075477685,998.5627628396903
556.6121542753991,1000.7397098362356,1000.3045414223792
446.36031515187625,1001.1920080115536,998.9160846443126
543.8302791183833,999.3775166991006,1000.7587744573914
617.6150990412137,998.3812840585633,1002.1100312583042
491.55128714892714,1001.3809473365195,999.340630866213
441.9052267428249,1000.3681513049155,999.2039145936301
418.4571783885716,998.8689003039977,999.5848688259736
524.4734839878822,999.3373836729363,1000.5895262223929
483.1348270899156,999.8646740266876,999.8396373775098
622.9976430469436,999.6936340873991,1001.4589363838687
424.6084077486387,1000.5054818386056,998.8761661946251
515.1475399066105,999.0919913083198,1000.5239105249084
496.8904766764585,1000.6276331035235,999.7558292021121
534.2343669565399,1001.4658096726558,999.7679980784825
627.3802760954953,1001.1739975943954,1000.8680913064615
460.02329028167605,1000.4738665073719,999.3747622808567
338.1338417212897,999.2123982339854,998.5209733562469
397.62059618068605,998.9533222288787,999.3841552476583
562.0579360412577,1000.2156186964686,1000.6580573807271
504.69389644259235,999.3325218212885,1000.2970389106508
490.99787401882185,999.8161291544544,999.8989154630058
361.42640522094473,998.9540642586626,998.8652622372467
608.1280402149021,1000.8203202902548,1000.848692280802
625.0793860828061,1000.921650425093,1001.0624791957155
461.3807860924571,999.5276144342681,999.8255072512535
533.0721080527547,1000.7859519045272,999.9930945733261
438.2654059686041,999.3785231303873,999.5531242646654
404.14239474691004,999.7973483895876,998.96915789143
458.527897670574,998.9272881232561,1000.0651197080786
455.1395339891374,999.854569964742,999.4714155299041
521.8795946235425,1001.5583750087839,999.5682358381175
507.09798982192524,998.9973327603312,1000.5842860285989
480.8069403066062,998.5042365036569,1000.4149763910686
539.6839972923619,1001.416978483675,999.8819257526959
376.3262553288048,999.9260162652794,998.6982925178036
449.4584840008588,998.3140404438334,1000.1937719902313
457.77794629094,999.485797655067,999.6714778495801
531.1634175761965,1001.1396743184853,999.8712180047803
599.8118558066404,1001.1622416770431,1000.4896244774515
526.6736175695605,1001.0641015916814,999.7338505941999
512.1515175049309,1000.0234621675736,1000.1990583743228
510.02950867087566,999.2646123409548,1000.4182231616029
391.265475827755,1002.1804642427331,997.8293755687787
593.667795701298,999.6459545793214,1001.4122639723583
415.60708684154974,999.3185962712873,999.4106554530027
469.0728386308848,1000.3034619898071,999.6361612374571
485.2247759198016,1000.703090141288,999.4281624964268
354.9288423214043,999.2333838523973,998.6616797174495
316.6368480069826,997.9274264124278,998.9110754858768
464.4449480901343,1000.2599840979109,999.4908319279897
649.3959165226917,999.7144549315674,1001.8432102195754
474.02501346374214,999.5792370403684,999.8863511326188
551.5600604270005,999.3974992063183,1000.7544434659072
631.8891574061099,998.6077197780143,1002.1177179272262
597.712571717935,1001.8105543714131,1000.3417693098936
532.6287977160746,1000.006586269654,1000.3638690325494
445.5828214197511,999.0692661240245,999.7992201896888
599.923826118107,998.6434569381357,1001.782647488861
375.9593804443484,999.7132541335468,998.7980937349411
581.9074848338294,1000.1223045831101,1000.8900320351594
464.99440569880034,999.0550035664501,1000.0179933175743
417.2388720613262,1000.0473732788844,999.1117139290715
570.6460652965347,999.5210714564963,1001.1227426210105
414.7544520045376,1001.4105380060755,998.3548282352656
578.2240203394963,1001.5878451383014,1000.146205159613
405.9289894892562,999.8644252446879,998.8868793097729
626.6797542983625,1000.7771821308529,1001.0259360209376
484.019526532353,998.8566592864587,1000.4045555863726
275.33337527107074,998.4316393473965,998.2427503331198
531.6619389143916,1001.505406945811,999.7965956784158
223.34679276337346,999.9064128758313,996.9956509692491
637.7789690800714,1000.0081474160523,1001.5623806809666
553.8799961236667,1000.0931277949505,1000.5201231717464
487.73791629791396,999.6156512649138,1000.1032494916476
439.09025955618404,998.2373451302143,1000.0403289379441
378.04069830748494,999.0942818820548,998.9592025127447
379.23669121225765,1000.6090714648699,998.3956183914614
537.1252403330948,1000.3090236312656,1000.2076861163969
553.1238781129516,1000.689045182807,1000.31215902536
505.69270876964464,999.8592634699743,1000.1633323373833
421.53806533892566,1000.0362420173329,999.1958020905745
510.88504978963226,1000.411647960037,999.8671708554429
567.1947060080355,1001.4181542277647,1000.0046724859776
697.7071580223301,1002.1086371832654,1001.2051002447593
388.74663224543923,999.349156485497,999.0512465689729
578.3290181441334,1002.2994872168371,999.8873846874633
734.2765030956431,1002.2007804170902,1001.7439876790946
449.3281448801714,999.1218589095024,999.8306808504431
512.049048950007,1001.4856319319146,999.427707526786
357.2959144643571,998.6995247253471,998.9770214751577
360.2321249322739,998.0336362988578,999.2782637111134
395.1204533230811,999.6424130223202,999.0606890369146
423.7000169912119,1000.493348038634,998.9079763151375
443.80983890819203,999.4200826715625,999.6454565263159
595.9658196768545,1001.964373819161,1000.1515938794198
515.56181282673,1000.4564091203216,999.9284258303651
531.9290881048648,1000.7549475548208,1000.0039898377552
530.135086275425,1000.6351066408246,1000.06819360506
448.63240577003785,998.4888950193566,1000.1265814355099
527.6158769330265,999.2297623962874,1000.6378289779949
453.45829751514765,1000.0826869437701,999.4434712899697
417.54122634841247,999.2136083928492,999.5155230463647
656.9730856638855,999.1042660115877,1002.208186217366
546.2313799070295,1001.6629024985125,999.8455811942653
492.9359193936364,999.325264436854,1000.208170180209
379.9091337212608,999.3203819757117,998.9560838227462
511.36670783252816,1002.1379551353191,999.1767521270741
503.51419981584957,999.9858901879908,1000.0322614913845
519.4605524660828,1000.9306555493797,999.7723360061716
611.1476368756989,1000.5351531682348,1000.9529414108548
411.051577817881,999.8669889349853,999.074156076565
403.4130154697376,1000.2865293125257,998.829350136104
496.75415064104175,999.6005398165289,1000.1030632592413
466.00440865502765,999.9571106433585,999.5753297286557
528.1286134266179,1000.1433737154794,1000.2968198266135
633.4512532694235,1001.8398292486538,1000.7617592832761
567.044977945725,999.565928937967,1000.9125224550296
435.09849105576666,998.8105588624767,999.8216567979996
537.9288848306378,998.7599494690156,1001.0279293992652
452.71044444227255,999.3869093223847,999.8495910419858
609.3840752976031,1000.8415630504486,1000.802755924007
396.196571095286,999.3328881794039,999.1548409196646
504.4313726322902,1000.0692015852399,1000.0183984334963
626.6942779410521,1000.1413672119378,1001.381056689092
493.01201779161124,1001.3474508568283,999.4250632385803
724.471875749426,1001.785056049304,1001.7354204879343
713.4666734620962,1000.0645460519792,1002.3335090717442
565.191845594684,1001.022785816642,1000.2814585470455
551.5737279509531,999.2961464766588,1000.8860769435875
451.8976478174946,1000.6302227627067,999.1866910357742
565.9672306647051,999.8998852211282,1000.8938327377467
367.79190440290176,999.2542594265518,998.9035762487032
576.3214434479853,1001.249933343356,1000.3938576539455
579.428430937895,999.462505919845,1001.2017614156214
489.0976077206559,999.693412479975,999.9538080307716
487.18793877496415,1000.5867015394954,999.6137538874882
621.1188559609227,1000.975465458312,1000.9019631213713
481.9070413935198,998.7996650907255,1000.3392542672151
700.9836802505966,1001.6129354209211,1001.5822894911474
599.9911809246321,999.6051176538383,1001.3383407607971
522.3588837323506,999.4314996306026,1000.5769534632258
646.8239135994891,1001.165662367992,1001.0792529362864
568.6131874454458,999.8512246088835,1000.8232573259828
511.2982453301132,1001.472549856028,999.3710196266228
760.651016694891,1002.0137828772855,1002.1341643816838
304.43261518464556,999.9816766397965,997.6829068759279
543.3206422153502,998.0875188111681,1001.3350945996235
399.8665189638588,1000.4118931194447,998.5966045856642
585.1682144076741,1002.1482088698639,999.9952095545369
484.22981200085155,1000.4595490022132,999.6024893282939
425.84365096282784,1000.7913506153078,998.893454268327
550.4749492549695,1000.5123771945913,1000.3844372277935
325.7948026305991,999.9923672242473,998.0549135541045
364.03501381032044,998.3592390225671,999.2390540605373
439.4965351724188,1000.393583823603,999.1778168307478
518.2631242651357,999.936467270798,1000.2368734187382
693.9884929035138,1001.1809598832949,1001.7114674199868
512.5957017349169,999.0053071731593,1000.5846970897262
257.7119972438171,998.5438728759076,997.9299982336155
524.3243802884606,999.8132800353892,1000.3751948015713
402.19551340113657,998.8068757010864,999.4172953473546
579.8517864859472,1002.7154027398254,999.6504560875871
476.0712297402995,999.5839843735748,1000.0441358054412
411.18423872379907,1000.5973014625948,998.7795954153906
367.7635423918606,1000.0784778286813,998.4461936478774
400.63495185511874,1000.0777510418966,998.8231961154572
609.5807074570155,1000.3315002173787,1001.0689712882823
612.4702560910661,1001.2618057010006,1000.696289065259
366.3818868024921,999.2636568169145,998.8871272058364
485.50390002770087,999.6989430471909,1000.0194850741801
443.3970356135937,999.8414866481886,999.4498248206651
479.56906766958593,998.9041725252415,1000.2252386253568
559.6984891073345,1000.1650687496191,1000.6654648044922
432.82161990834504,998.5578020895141,999.7520666349318
328.2055040133165,999.1616287880713,998.4337815075535
524.371195474605,1000.5578617550295,1000.0543169537775
552.7789350933658,1001.0025551914688,1000.0238362673044
630.6136393266559,999.4017537858922,1001.7697260906685
424.81078608650614,1000.7693363189172,998.8061670688601
375.1375471510901,998.7717778565086,999.2316931262992
338.93370122470503,998.8024980289119,998.6766180739518
574.7400108316077,999.0941552625084,1001.2311538785812
355.8148512530355,999.9148278069409,998.4225030181152
378.7933970693719,999.2667293719381,998.9916584759525
555.9997870240727,998.1896400507524,1001.4497584018102
642.3708192002453,1000.3507321201208,1001.4919948607522
347.8763132730069,998.5523866511338,998.9606704525085
330.0823022536812,998.9124325158244,998.4851282638398
392.70436827153407,1000.927695517779,998.3205242298172
519.3264095596427,999.8139727320977,1000.3443082359878
612.7537014986588,1000.9139772384217,1000.9122220059872
469.246860523441,1000.0629658363796,999.5885474730544
460.3199909765118,1000.6715231578663,999.2184730959768
646.2592859245788,999.4703524874453,1001.8703533835888
452.7344993500761,1000.4998448342857,999.2078831531458
446.6617038043286,1000.2517898941882,999.3076879854834
392.5778737731593,999.0104133925989,999.3133804176593
419.1123504148279,999.6407999795108,999.2206150344206
485.67140381801755,1000.5475428587952,999.5958952194442
533.5507459870914,999.6639182364335,1000.5879232691449
558.6879694815866,1000.2161007227135,1000.5537718950387
433.4151443319604,999.5306067787526,999.5175267119633
572.6784321239863,1000.6090700245464,1000.5627543946218
474.34929884413896,1001.4081941299127,999.1264265280962
587.4556674283482,1001.0191041181613,1000.5166600020642
603.6048816226984,1000.0267792795711,1001.226686294769
679.8950229235796,998.5971238569646,1002.66630765155
454.0284118449107,998.455315715933,1000.1376738977906
641.2963611091914,1001.1850247310227,1001.099978224067
523.1264342532802,999.4621812283477,1000.5503029535238
451.86441941890024,1000.5681624566863,999.2504078032686
369.91451297752076,999.6480691936182,998.7529581678067
602.1202497949819,1000.2701433339984,1001.0778897204862
589.2837976726473,999.9895917674512,1000.9792979666173
552.3587431275491,999.4249497507227,1000.8983881435521
497.82077750643896,1000.3942156828901,999.7150608133014
645.7084402037391,1000.149569745654,1001.5781520107797
299.3944141929243,1000.3922321457353,997.5955865181113
416.3753031772155,998.7939290931392,999.7376435534567
371.22410360513095,997.615475972712,999.5744078807194
305.4222122133839,1000.8723741872639,997.3879266564379
476.194975228927,999.9057637460998,999.8884833918963
718.2565398630599,999.8841393460066,1002.5334806394694
481.6458132080981,1000.2596056993168,999.6661030178196
449.79721212220096,999.5383591743241,999.6477576141291
423.13089618336056,1000.8963075551728,998.6983692908244
487.2327680525943,999.5659434691852,1000.0162173692215
486.74414446614657,999.234199323512,1000.2585015202345
333.08087339141025,1000.4196987297989,997.8785742291569
560.1354366122368,1000.5736580960735,1000.4101077727911
711.6577732776482,1000.3551637358128,1002.2034937868516
424.6110882127841,998.4509104630806,999.8752596469267
367.8849900241112,1000.7454326299751,998.2419449219562
502.84671489957924,1000.8068037153546,999.6748117230853
661.164368621826,1001.6910861803937,1001.0526201755544
422.44243544465814,999.709337170444,999.2336824444549
612.7279103266178,1000.746747306921,1000.9043339588986
526.4475195141854,999.0570409168377,1000.7555416688309
462.8816308379672,1000.1023833493165,999.4766180740228
574.5783776538541,1000.5792867549471,1000.5953347056038
477.8062599329995,999.585837017346,999.95051546604
431.18869681235924,999.6826735456801,999.3678953163937
596.271616771598,1000.386168817219,1000.8220685297183
367.04561733194305,998.8625673040905,999.156621119081
610.296501886043,1000.1104826233985,1001.1782350440018
573.8382695891298,1000.460414422973,1000.5549621236477
561.6815935984445,999.2785341322733,1001.0175144838571
316.9505926044769,999.8997690131663,997.9999573916973
353.78339460659504,999.7615013730812,998.4180241386533
462.24239730667483,999.3194783948909,999.9650894667367
395.7453134872051,999.5584923392785,998.9617840480281
461.1794450249759,999.3375545371586,999.8965378444371
265.3188349140617,1000.598779278498,997.0354846750353
516.2860375640063,1000.1388601000386,1000.0792091718031
495.5435853423662,1000.7767990171425,999.5038946659579
655.0298841020265,1000.8508179869578,1001.2710741258294
361.96928555187753,1001.0001766935827,998.0096955786274
383.934415519679,998.0393742791213,999.6264674615818
339.21223298208145,999.6419418148142,998.370562742152
438.9769913647519,1000.5170854064545,999.0863585982528
518.3603954341966,1000.6808924557492,999.7214311676423
587.0691898597458,1000.0468938076184,1000.9544860619994
513.588510643147,1001.3763617982654,999.5240450552362
541.1289475020037,998.7850204363917,1001.0246123288894
318.24228660349524,999.7471792423459,998.0531130271478
407.41050586851236,999.541408729344,999.1940975957737
401.5399622814862,1000.4724267535091,998.7098449155683
530.2762592125852,999.3086350549842,1000.7027491736628
421.5295114897206,997.7513412103691,1000.182477531898
509.0580574626169,1000.8186484313792,999.6300458739161
460.1838562987829,998.9440823525256,1000.0428138783591
387.89272461940595,998.334493117245,999.5285184446077
560.9377906210058,1000.1887173822422,1000.5409972339975
586.5598064859136,1001.4653531323034,1000.2364173613659
426.3627846258843,998.4442304576058,999.7988482310584
479.9191566059864,1001.3804406786278,999.0823974270163
525.7046566146622,999.3780246625319,1000.6124092532107
555.4208713451699,1001.2047039604819,1000.0316327381389
530.6830145332789,999.0709937424394,1000.6955355681805
469.8723866295668,1000.5710328925951,999.3991760340766
606.3150518198445,1001.6746003017789,1000.4484662955175
364.85210784166884,999.9605016912743,998.4646129686148
360.1607811760624,999.1165638107246,998.8038426415748
425.10615847526344,999.6799094156577,999.229381834042
365.5608775485973,999.3361658633742,998.7781760229691
480.2301228171844,999.8583212367505,999.9125679370792
533.4842626492591,1000.3414884362323,1000.2895951903843
477.32136010791135,1001.5943225114506,998.9566788607749
685.0730652908377,1002.0886298169736,1001.0289227573021
595.8536379669682,1000.7996966137312,1000.7189581914564
510.8785785502258,998.2638401038682,1000.9203006251679
403.69954917011,999.801399120459,999.022684813644
493.9642073677289,999.2675297008088,1000.3422509954346
368.9200953998454,1000.3913124552683,998.3671210771365
549.8476200686011,999.8234544604744,1000.6431466447387
601.7678083780327,1001.0356317548531,1000.6512310461313
508.2038913458533,1000.478535024162,999.7950904607997
418.9300451928782,999.6641509954254,999.1563800625694
564.3682236213733,1001.8999573874128,999.8733819978436
604.1106609943602,999.8801953973535,1001.3320651500869
599.2805067162914,1000.7748155863418,1000.7405769066232
527.8807722583516,1000.1980658918205,1000.374205909439
547.0728669378357,1000.7563070277432,1000.1356991599263
576.8926402006383,1001.538661722321,1000.1713476617062
491.80281222710687,999.6197783466231,1000.1999303313394
518.7063021846278,1000.2495511647039,1000.130121993996
532.6265316415288,1000.1098195491542,1000.2982953440418
685.2165407916625,1000.1191576157591,1002.0031653838513
441.387240111764,1000.4229189691022,999.1136311920013
315.5189290330409,999.1651152551021,998.364391606486
581.511438083857,999.5454261835682,1001.1041369794623
585.1566919161073,1000.8007787611303,1000.6134536592247
481.2061489900144,1000.3473412672221,999.6949362361657
470.46051802314713,1001.0365003700641,999.2190502957758
535.5436758282534,999.4876595192002,1000.6307117690117
489.05755196172794,999.3200788943286,1000.1060930859782
731.5095583727039,1000.1630372518636,1002.562477466509
539.7932304046632,999.6351320503373,1000.6384127780882
421.26795581123406,997.8955969121087,1000.0858649664389
480.59911502743444,1000.2082194779007,999.693088521455
530.2103988218163,1000.5079476077253,1000.1148029639041
464.11587005549734,1000.4877291411069,999.3212914359216
633.4727288005175,1001.6065327416156,1000.8026826708171
449.41611879481565,1000.5484282093862,999.2171762175537
635.3470661306967,1000.9503206484623,1001.1570931058255
537.2492280531452,1000.1737711262897,1000.494971197523
572.3806506416186,999.3926514977211,1001.176235127378
553.9046287651987,1000.3330622769702,1000.4358800055819
616.5106010129126,1000.6330373034265,1000.9491909361961
402.29631873290333,999.5412155772106,999.1411432823083
456.89995237168074,998.8595977258256,1000.0142122294199
505.7472641309476,1000.2555621645944,999.905156930061
601.6384957833875,999.7456077770894,1001.1956938250174
510.8866119550272,998.7024201552794,1000.689208615223
556.832097111368,1000.0116818232982,1000.680525925353
379.10982056637204,999.4876319194407,998.8657015782167
453.4968121816982,999.2250855667648,999.7718234774768
594.6866457350071,1001.7428718441736,1000.3504077007309
567.4636876935175,1001.1014635255875,1000.2965781341767
498.9283393958094,999.308599432115,1000.4080761153449
413.10071451698934,999.7827459246704,999.1375350379112
437.18179740991917,999.4229183306728,999.5038395366448
699.733841022974,1000.3072539137759,1002.1284558454853
351.42908062100173,1000.3107993738033,998.1299823517013
593.2305193771007,1002.3937276368125,999.928628690678
544.1813100407738,1001.2145991148749,999.8385241438001
438.76371593759967,999.4630980262682,999.5599440297754
446.8769875458974,999.3022235444721,999.7473669235433
471.9943596721792,1001.4015933099951,999.0178695552295
461.14062422772946,1001.6340756453511,998.8095038784285
689.1734888970261,1001.2092906523579,1001.5213056953808
521.7969924671536,999.2711788676417,1000.5197298468273
603.8875773722033,1000.4232197657835,1001.0040508871868
655.3914031914753,999.0967379037968,1002.1607524469613
369.7858254085389,998.7818736630949,999.100538046236
509.84188626144095,999.5576069684022,1000.266792474738
475.1758576737966,999.7177387118238,999.8226466726875
338.0902386001779,998.2993190984387,998.8997079203709
480.8061679559197,998.9806552340092,1000.3714961132549
587.3077703193196,1000.2434914477172,1000.9279083453958
503.3900014110533,999.033341823506,1000.4411873738431
518.1278833901422,1000.2633819158187,1000.0798548199806
506.3392986265895,1000.2599869221759,1000.0373926042848
647.3615595713675,1000.065919490799,1001.5889639002357
453.1382414237832,1000.9127684366692,999.0859714085451
396.04998476213063,1000.0652613572965,998.8976753683869
612.5053394264529,998.835135290988,1001.8840641010999
618.9336345873538,1001.70865501787,1000.5456871325836
524.5689545585435,1001.2299172842681,999.6440087278152
666.0622254538048,1000.4549839916193,1001.6918754987371
657.9549142636489,1001.8593179472408,1001.0268408261326
496.06904958233,999.4993493065172,1000.1867705493547
524.3839383524133,999.2996824484067,1000.5502513792574
461.4904899199929,1000.4541553608613,999.3632187637284
